,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,PER,PBR,PCR
261,(주)경보제약,214390,2022/12,0.0,0.0,26.0,67.39,0.71,312.74,1.375,18.855
262,(주)경인양행,12610,2007/12,0.0,0.0,1443.0,104.85,2.94,10.74,0.6599999999999999,0.0
263,(주)경인양행,12610,2008/12,989.91,203.19,3547.0,88.48,18.04,5.635,0.735,0.0
264,(주)경인양행,12610,2009/12,-39.53,-10.13,312.0,65.61,9.76,63.585,4.99,41.86
265,(주)경인양행,12610,2010/12,-60.33,-46.51,167.0,82.67,3.88,38.03,0.8300000000000001,0.0
266,(주)경인양행,12610,2011/12,-38.8,-57.26,72.0,81.29,2.73,42.394999999999996,0.755,11.795
267,(주)경인양행,12610,2012/12,-42.69,-9.38,65.0,64.27,1.67,28.195,0.795,8.46
268,(주)경인양행,12610,2013/12,206.1,352.45,280.0,67.04,4.27,12.265,0.8699999999999999,0.0
269,(주)경인양행,12610,2014/12,26.44,-8.47,255.0,57.91,5.08,26.445,1.315,15.920000000000002
270,(주)경인양행,12610,2015/12,-52.33,-80.98,48.0,62.43,2.55,1780.25,1.0499999999999998,0.0
271,(주)경인양행,12610,2016/12,57.44,171.48,129.0,65.3,3.85,55.525,1.105,24.56
272,(주)경인양행,12610,2017/12,-30.37,-30.24,90.0,69.7,2.46,402.24,1.145,327.51
273,(주)경인양행,12610,2018/12,167.37,269.59,331.0,84.57,5.95,33.05,1.28,268.915
274,(주)경인양행,12610,2019/12,19.62,5.71,344.0,98.83,6.56,66.05499999999999,1.625,0.0
275,(주)경인양행,12610,2020/12,-85.69,0.0,-218.0,121.17,1.02,0.0,1.5699999999999998,7.76
276,(주)경인양행,12610,2021/12,741.42,0.0,589.0,130.08,7.03,15.835,1.42,212.22
277,(주)경인양행,12610,2022/12,-1.04,-41.19,345.0,105.99,6.97,31.955,1.1800000000000002,11.515
279,(주)광명전기,17040,2007/12,0.0,0.0,13.0,53.89,1.58,110.42500000000001,1.8199999999999998,14.080000000000002
280,(주)광명전기,17040,2008/12,7.85,0.0,-12.0,72.78,1.45,0.0,0.935,0.0
281,(주)광명전기,17040,2009/12,258.06,0.0,7.0,67.86,4.78,209.77999999999997,1.0699999999999998,8.355
282,(주)광명전기,17040,2010/12,-15.1,-230.08,-9.0,92.79,3.3,0.0,1.7850000000000001,13.485
283,(주)광명전기,17040,2011/12,-85.47,0.0,-32.0,96.84,0.54,0.0,2.105,62.635
284,(주)광명전기,17040,2012/12,744.11,0.0,16.0,108.06,3.57,0.0,2.835,124.47
285,(주)광명전기,17040,2013/12,157.45,733.61,133.0,73.11,9.15,21.42,1.965,184.41
286,(주)광명전기,17040,2014/12,15.58,44.36,192.0,76.1,9.25,14.575,1.58,12.11
287,(주)광명전기,17040,2015/12,-25.03,-23.05,148.0,49.67,8.03,29.71,1.51,7.455
288,(주)광명전기,17040,2016/12,-61.29,53.06,227.0,49.76,3.73,8.37,1.575,46.445
289,(주)광명전기,17040,2017/12,-39.23,-119.87,-45.0,58.01,2.16,0.0,1.5350000000000001,24.009999999999998
290,(주)광명전기,17040,2018/12,48.22,0.0,60.0,53.75,2.85,51.955000000000005,1.9500000000000002,0.0
291,(주)광명전기,17040,2019/12,145.15,207.09,185.0,48.69,6.06,17.165,1.2349999999999999,4.705
292,(주)광명전기,17040,2020/12,-46.94,-41.67,108.0,51.1,3.43,15.635,0.8049999999999999,10.725
293,(주)광명전기,17040,2021/12,-32.38,24.5,134.0,47.59,2.09,30.759999999999998,1.4,0.0
294,(주)광명전기,17040,2022/12,61.77,-7.54,124.0,44.85,3.35,32.505,1.315,0.0
295,(주)광주신세계,37710,2007/12,0.0,0.0,17115.0,37.61,19.79,9.64,1.6949999999999998,6.625
296,(주)광주신세계,37710,2008/12,7.51,13.54,19433.0,29.15,20.68,5.57,0.935,4.905
297,(주)광주신세계,37710,2009/12,10.08,17.45,22825.0,27.12,22.57,4.9,0.815,3.595
298,(주)광주신세계,37710,2010/12,16.97,21.43,27717.0,25.71,24.37,5.8100000000000005,1.0,4.395
299,(주)광주신세계,37710,2011/12,16.3,17.89,32676.0,22.74,26.82,5.355,0.91,4.83
300,(주)광주신세계,37710,2012/12,-1.21,2.85,33606.0,19.09,27.21,6.145,0.92,5.865
301,(주)광주신세계,37710,2013/12,-3.79,-9.67,30356.0,60.6,27.1,8.735,1.045,7.4
302,(주)광주신세계,37710,2014/12,-7.41,-13.04,26397.0,45.5,25.31,10.75,1.02,9.040000000000001
303,(주)광주신세계,37710,2015/12,5.67,8.68,28688.0,34.21,26.68,11.24,1.055,9.9
304,(주)광주신세계,37710,2016/12,2.33,-0.76,28471.0,22.69,26.64,9.06,0.78,8.24
305,(주)광주신세계,37710,2017/12,0.43,5.03,29904.0,13.06,26.85,8.18,0.6799999999999999,7.625
306,(주)광주신세계,37710,2018/12,-11.05,-5.75,28183.0,12.17,37.03,7.29,0.535,6.105
307,(주)광주신세계,37710,2019/12,10.05,5.71,29953.0,13.8,35.58,6.109999999999999,0.445,3.92
308,(주)광주신세계,37710,2020/12,-12.33,-9.46,27120.0,12.34,32.75,5.43,0.33999999999999997,4.625
309,(주)광주신세계,37710,2021/12,25.43,21.39,32922.0,14.28,35.65,5.95,0.42500000000000004,4.0200000000000005
310,(주)광주신세계,37710,2022/12,8.24,8.69,7157.0,15.64,35.48,16.09,1.1849999999999998,13.385
311,(주)국동,5320,2007/12,0.0,0.0,-822.0,334.21,-2.16,0.0,1.125,0.0
312,(주)국동,5320,2008/12,0.0,0.0,-632.0,1176.35,-0.35,0.0,0.62,6.355
313,(주)국동,5320,2009/12,0.0,0.0,-535.0,0.0,0.66,0.0,1.17,3.3449999999999998
314,(주)국동,5320,2010/12,90.77,0.0,-322.0,0.0,1.21,9.275,0.5349999999999999,43.85
315,(주)국동,5320,2011/12,-38.26,0.0,-1901.0,1069.25,0.74,0.0,1.755,0.0
316,(주)국동,5320,2012/12,497.14,0.0,1356.0,598.4,4.92,28.02,2.66,2.5549999999999997
317,(주)국동,5320,2013/12,-18.71,-22.03,948.0,373.91,3.73,4.165,1.665,0.0
318,(주)국동,5320,2014/12,83.79,121.95,2011.0,211.71,5.45,7.695,2.5199999999999996,0.0
319,(주)국동,5320,2015/12,-14.71,-41.16,1168.0,200.26,5.08,14.535,3.455,58.285
320,(주)국동,5320,2016/12,22.04,18.59,1157.0,139.97,5.35,16.81,1.84,0.0
321,(주)국동,5320,2017/12,-155.44,-244.44,-734.0,149.37,-3.06,0.0,2.375,0.0
322,(주)국동,5320,2018/12,0.0,0.0,158.0,154.02,2.62,38.074999999999996,1.23,0.0
323,(주)국동,5320,2019/12,0.0,0.0,-210.0,104.22,-1.9,0.0,0.855,4.84
324,(주)국동,5320,2020/12,0.0,0.0,308.0,115.54,10.49,0.0,1.9349999999999998,3.515
325,(주)국동,5320,2021/12,0.0,0.0,-161.0,64.58,-1.58,0.0,2.4450000000000003,0.0
326,(주)국동,5320,2022/12,0.0,0.0,25.0,60.48,5.16,0.0,1.355,16.0
327,(주)국보,1140,2007/12,0.0,0.0,269.0,231.61,2.27,42.24,0.8500000000000001,34.2
328,(주)국보,1140,2008/12,-13.95,0.0,-402.0,244.46,1.7,0.0,0.6900000000000001,3.35
329,(주)국보,1140,2009/12,51.2,0.0,490.0,231.35,2.8,12.614999999999998,0.44999999999999996,1.345
330,(주)국보,1140,2010/12,0.0,0.0,905.0,176.82,2.18,38.925000000000004,1.145,0.0
331,(주)국보,1140,2011/12,-32.93,0.0,-42.0,186.86,1.33,0.0,0.535,4.635
332,(주)국보,1140,2012/12,-21.4,0.0,-887.0,191.46,1.12,0.0,0.8,0.0
333,(주)국보,1140,2013/12,-46.48,0.0,-3820.0,230.27,0.62,0.0,0.63,3.695
334,(주)국보,1140,2014/12,0.0,0.0,-6895.0,302.32,-2.47,0.0,0.875,245.42
335,(주)국보,1140,2015/12,0.0,0.0,-3989.0,351.32,-2.69,0.0,1.625,0.0
336,(주)국보,1140,2016/12,0.0,0.0,-4221.0,432.28,0.23,0.0,2.7800000000000002,136.09
337,(주)국보,1140,2017/12,-2027.47,0.0,-2063.0,310.51,-5.03,0.0,2.37,0.0
338,(주)국보,1140,2018/12,0.0,0.0,-2399.0,259.29,-7.4,0.0,6.92,0.0
339,(주)국보,1140,2019/12,0.0,0.0,-370.0,303.29,-1.09,0.0,10.35,0.0
340,(주)국보,1140,2020/12,0.0,0.0,-415.0,194.62,-9.83,0.0,2.965,0.0
341,(주)국보,1140,2021/12,0.0,0.0,-305.0,221.31,-8.27,0.0,3.62,76.36
342,(주)국보,1140,2022/12,0.0,0.0,-314.0,155.2,-13.71,0.0,2.625,83.065
360,(주)금양,1570,2007/12,0.0,0.0,1.0,154.47,2.97,1273.205,1.5750000000000002,0.0
361,(주)금양,1570,2008/12,130.68,12765.94,85.0,90.92,5.38,5.359999999999999,0.395,107.845
362,(주)금양,1570,2009/12,-49.59,-54.36,41.0,133.47,2.35,18.505,0.655,0.0
363,(주)금양,1570,2010/12,62.51,-64.27,15.0,164.53,2.95,16.925,0.615,14.55
364,(주)금양,1570,2011/12,129.7,459.11,88.0,189.58,6.33,15.059999999999999,0.87,32.915
365,(주)금양,1570,2012/12,-4.87,24.99,110.0,180.08,5.38,15.475,1.1099999999999999,16.185
366,(주)금양,1570,2013/12,-14.66,-82.25,20.0,222.94,3.61,29.71,1.025,0.0
367,(주)금양,1570,2014/12,-8.52,0.0,-3.0,260.18,3.26,18.875,1.215,2.7
368,(주)금양,1570,2015/12,32.77,0.0,430.0,185.41,4.31,28.1,1.4700000000000002,12.559999999999999
369,(주)금양,1570,2016/12,76.9,-241.36,-608.0,418.85,7.19,0.0,5.91,67.72999999999999
370,(주)금양,1570,2017/12,8.36,0.0,517.0,240.45,7.29,299.925,3.52,9.565
371,(주)금양,1570,2018/12,2.93,8.43,533.0,157.72,6.58,6.789999999999999,2.37,0.0
372,(주)금양,1570,2019/12,-31.9,-153.69,-279.0,228.35,5.33,0.0,3.0300000000000002,0.0
373,(주)금양,1570,2020/12,-34.79,0.0,-95.0,175.52,3.41,0.0,4.455,32.215
374,(주)금양,1570,2021/12,102.03,0.0,295.0,168.15,5.57,1244.27,4.38,0.0
375,(주)금양,1570,2022/12,8.83,0.0,-575.0,131.91,6.2,0.0,14.15,35.235
382,(주)금호에이치티,214330,2013/12,0.0,0.0,1559.0,90.14,8.43,0.0,0.0,0.0
383,(주)금호에이치티,214330,2014/12,56.12,83.1,2855.0,75.86,9.11,0.0,0.0,0.0
384,(주)금호에이치티,214330,2015/12,24.59,16.89,1655.0,52.2,10.02,5.29,1.1,9.105
385,(주)금호에이치티,214330,2016/12,-29.71,-38.48,967.0,81.51,6.85,6.77,0.95,4.74
386,(주)금호에이치티,214330,2017/12,-37.57,-47.75,505.0,65.46,4.97,11.52,0.6499999999999999,8.6
387,(주)금호에이치티,214330,2018/12,17.58,57.96,632.0,90.93,5.01,9.985,0.54,3.7399999999999998
388,(주)금호에이치티,214330,2019/12,-61.32,-100.97,-3.0,86.57,1.62,72.045,0.715,10.675
389,(주)금호에이치티,214330,2020/12,0.0,0.0,-105.0,54.3,-2.14,0.0,0.48,6.825
390,(주)금호에이치티,214330,2021/12,0.0,0.0,-130.0,30.78,2.79,0.0,1.22,0.0
391,(주)금호에이치티,214330,2022/12,42.38,0.0,-121.0,30.95,3.35,0.0,1.195,51.245
392,(주)까뮤이앤씨,13700,2007/12,0.0,0.0,516.0,216.46,6.45,24.65,0.47000000000000003,0.0
393,(주)까뮤이앤씨,13700,2008/12,-39.06,61.75,827.0,232.5,2.32,12.719999999999999,0.27,0.0
394,(주)까뮤이앤씨,13700,2009/12,3.0,-25.06,619.0,127.54,2.5,12.71,0.195,0.0
395,(주)까뮤이앤씨,13700,2010/12,30.68,-33.83,366.0,116.79,4.34,16.41,0.165,0.0
396,(주)까뮤이앤씨,13700,2011/12,0.0,0.0,-25651.0,440.08,-147.44,0.0,0.41000000000000003,0.0
397,(주)까뮤이앤씨,13700,2012/12,0.0,0.0,-1028.0,399.18,4.26,0.0,0.29500000000000004,3.8499999999999996
398,(주)까뮤이앤씨,13700,2013/12,0.0,0.0,-2668.0,397.2,-1.3,0.0,0.425,0.0
399,(주)까뮤이앤씨,13700,2014/12,0.0,0.0,506.0,263.19,2.31,10.805,0.7,1.9049999999999998
400,(주)까뮤이앤씨,13700,2015/12,41.39,126.18,1145.0,182.76,3.04,10.875,1.26,7.14
401,(주)까뮤이앤씨,13700,2016/12,10.27,-37.0,729.0,179.73,3.18,16.224999999999998,1.055,0.0
402,(주)까뮤이앤씨,13700,2017/12,127.11,159.1,1904.0,136.76,5.86,7.075000000000001,1.04,7.324999999999999
403,(주)까뮤이앤씨,13700,2018/12,-59.86,-79.39,39.0,138.81,3.48,22.295,0.675,0.0
404,(주)까뮤이앤씨,13700,2019/12,266.52,676.1,305.0,138.08,5.24,4.79,0.94,8.48
405,(주)까뮤이앤씨,13700,2020/12,-81.02,-31.81,208.0,100.83,1.74,10.68,1.21,0.0
406,(주)까뮤이앤씨,13700,2021/12,0.0,0.0,-68.0,97.4,-1.84,0.0,1.33,0.0
407,(주)까뮤이앤씨,13700,2022/12,0.0,0.0,-358.0,146.99,-8.15,0.0,1.915,0.0
408,(주)나이스홀딩스,34310,2007/12,0.0,0.0,2450.0,31.43,11.2,10.02,1.505,43.89
409,(주)나이스홀딩스,34310,2008/12,60.92,-6.4,2293.0,63.55,10.33,9.565000000000001,1.21,26.700000000000003
410,(주)나이스홀딩스,34310,2009/12,-60.61,77.18,3974.0,50.28,27.59,14.815000000000001,1.025,11.28
411,(주)나이스홀딩스,34310,2010/12,-16.87,-0.15,4354.0,37.6,15.85,10.92,0.705,0.0
412,(주)나이스홀딩스,34310,2011/12,188.02,13.49,9431.0,32.66,23.81,31.105,0.8,46.36
413,(주)나이스홀딩스,34310,2012/12,-3.6,44.22,13562.0,25.69,21.1,11.364999999999998,0.645,12.370000000000001
414,(주)나이스홀딩스,34310,2013/12,63.76,-2.87,1090.0,51.62,9.71,211.735,5.755,284.13
415,(주)나이스홀딩스,34310,2014/12,-1.98,-23.23,848.0,78.54,7.66,65.375,1.79,59.78
416,(주)나이스홀딩스,34310,2015/12,27.11,-9.11,787.0,78.68,8.36,125.495,2.8,108.91999999999999
417,(주)나이스홀딩스,34310,2016/12,39.11,87.11,1473.0,82.12,9.43,41.269999999999996,2.365,44.754999999999995
418,(주)나이스홀딩스,34310,2017/12,-3.41,-5.76,1388.0,98.46,8.45,123.59,1.9749999999999999,39.825
419,(주)나이스홀딩스,34310,2018/12,4.68,22.17,1604.0,108.94,7.96,0.0,2.045,27.825
420,(주)나이스홀딩스,34310,2019/12,20.19,-51.43,771.0,109.61,8.21,155.24,2.455,29.655
421,(주)나이스홀딩스,34310,2020/12,-0.7,-42.11,477.0,118.5,7.45,0.0,2.34,34.635
422,(주)나이스홀딩스,34310,2021/12,-5.8,244.0,1548.0,133.54,5.89,26.56,2.185,31.495
423,(주)나이스홀딩스,34310,2022/12,0.67,-36.86,1012.0,155.9,5.28,0.0,1.955,20.355
424,(주)남선알미늄,8350,2007/12,0.0,0.0,-230.0,338.89,1.31,0.0,2.73,12.05
425,(주)남선알미늄,8350,2008/12,169.09,0.0,-1855.0,337.52,2.47,0.0,1.35,0.0
426,(주)남선알미늄,8350,2009/12,0.0,0.0,29.0,345.34,2.6,150.615,10.24,38.77
427,(주)남선알미늄,8350,2010/12,-10.71,176.61,77.0,388.45,2.11,83.63,2.6,0.0
428,(주)남선알미늄,8350,2011/12,-13.94,248.85,247.0,249.67,1.63,0.0,2.33,0.0
429,(주)남선알미늄,8350,2012/12,0.0,0.0,-150.0,285.96,-1.27,0.0,1.155,0.0
430,(주)남선알미늄,8350,2013/12,0.0,0.0,87.0,235.43,3.85,6.425,0.8799999999999999,3.935
431,(주)남선알미늄,8350,2014/12,2.41,82.32,159.0,174.75,4.08,6.74,1.3599999999999999,8.715
432,(주)남선알미늄,8350,2015/12,22.78,-15.47,135.0,177.59,4.88,9.065,1.31,0.0
433,(주)남선알미늄,8350,2016/12,41.39,37.08,185.0,131.23,6.03,6.89,1.15,3.4
434,(주)남선알미늄,8350,2017/12,-14.18,6.58,197.0,92.58,5.18,6.0,0.885,4.3100000000000005
435,(주)남선알미늄,8350,2018/12,0.0,0.0,228.0,79.6,2.71,9.469999999999999,1.425,9.865
436,(주)남선알미늄,8350,2019/12,22.84,-42.59,131.0,65.01,3.57,53.4,2.5300000000000002,16.005000000000003
437,(주)남선알미늄,8350,2020/12,0.0,-27.22,95.0,55.72,-0.56,0.0,3.46,0.0
438,(주)남선알미늄,8350,2021/12,0.0,295.58,377.0,50.57,-3.0,0.0,2.355,32.69
439,(주)남선알미늄,8350,2022/12,0.0,-33.01,238.0,30.84,-0.97,139.07999999999998,1.7650000000000001,0.0
440,(주)남성,4270,2007/12,0.0,0.0,234.0,186.16,0.97,18.405,0.69,0.0
441,(주)남성,4270,2008/12,0.0,0.0,203.0,178.7,-2.28,11.02,0.32,8.219999999999999
442,(주)남성,4270,2009/12,0.0,0.0,-1600.0,184.67,-0.34,16.384999999999998,0.30000000000000004,15.565
443,(주)남성,4270,2010/12,0.0,0.0,-343.0,142.78,2.43,17.42,0.395,0.0
444,(주)남성,4270,2011/12,0.0,0.0,-800.0,157.95,-0.5,9.91,0.335,134.325
445,(주)남성,4270,2012/12,0.0,0.0,-3159.0,177.0,-0.05,22.505000000000003,0.365,0.0
446,(주)남성,4270,2013/12,0.0,0.0,-316.0,155.9,2.8,21.765,0.375,2.1
447,(주)남성,4270,2014/12,-22.66,0.0,-1886.0,169.15,2.29,0.0,0.495,0.0
448,(주)남성,4270,2015/12,76.04,0.0,-21.0,184.16,3.67,19.01,0.43500000000000005,0.0
449,(주)남성,4270,2016/12,63.63,0.0,63.0,178.71,5.45,53.575,1.0,21.744999999999997
450,(주)남성,4270,2017/12,58.15,-0.39,55.0,132.78,7.84,61.205,0.96,5.045
451,(주)남성,4270,2018/12,-86.45,-358.79,-128.0,147.78,1.17,0.0,0.755,0.0
452,(주)남성,4270,2019/12,-52.77,0.0,-74.0,138.34,0.63,0.0,1.4449999999999998,0.0
453,(주)남성,4270,2020/12,0.0,0.0,-526.0,156.07,-2.65,0.0,1.495,1430.855
454,(주)남성,4270,2021/12,0.0,0.0,226.0,143.53,6.79,20.07,1.21,0.0
455,(주)남성,4270,2022/12,-63.43,-54.95,102.0,126.91,2.59,28.869999999999997,0.78,0.0
456,(주)넥센,5720,2007/12,0.0,0.0,3777.0,142.47,7.78,7.87,0.52,6.81
457,(주)넥센,5720,2008/12,15.74,218.19,12017.0,209.18,6.51,3.46,0.35000000000000003,0.0
458,(주)넥센,5720,2009/12,180.66,41.21,16918.0,151.65,15.29,2.335,0.43,4.54
459,(주)넥센,5720,2010/12,-88.35,8.6,18378.0,67.01,8.52,10.775,0.625,44.135000000000005
460,(주)넥센,5720,2011/12,-24.88,-20.48,14604.0,63.37,5.67,22.165,0.8700000000000001,12.985
461,(주)넥센,5720,2012/12,54.63,89.66,15962.0,36.94,8.64,23.045,0.875,11.055
462,(주)넥센,5720,2013/12,242.2,-8.77,13309.0,32.67,22.2,25.815,1.08,16.915
463,(주)넥센,5720,2014/12,4.65,15.1,15324.0,27.32,24.9,19.145,1.095,17.455
464,(주)넥센,5720,2015/12,-2.8,-0.47,14323.0,21.82,28.02,22.439999999999998,0.99,15.355
465,(주)넥센,5720,2016/12,27.16,27.76,1830.0,18.25,33.93,10.19,0.525,8.2
466,(주)넥센,5720,2017/12,-32.7,-17.65,1499.0,18.36,23.38,13.16,0.945,0.0
467,(주)넥센,5720,2018/12,95.6,-24.0,1103.0,103.16,10.56,11.629999999999999,0.66,13.875
468,(주)넥센,5720,2019/12,56.79,-4.75,1055.0,103.22,9.82,33.035000000000004,0.655,12.135
469,(주)넥센,5720,2020/12,-72.31,-81.63,194.0,107.67,3.17,13.329999999999998,0.44999999999999996,8.51
470,(주)넥센,5720,2021/12,-46.13,164.99,521.0,116.0,1.4,10.435,0.47000000000000003,32.42
471,(주)넥센,5720,2022/12,0.0,-39.43,317.0,121.8,-0.75,7.779999999999999,0.39,4.5600000000000005
472,(주)노루페인트,90350,2007/12,0.0,0.0,233.0,100.94,4.23,27.335,0.84,9.37
473,(주)노루페인트,90350,2008/12,-20.98,0.99,235.0,114.2,3.16,13.795,0.43,0.0
474,(주)노루페인트,90350,2009/12,18.98,-43.59,133.0,105.7,3.93,31.88,0.5599999999999999,2.48
475,(주)노루페인트,90350,2010/12,4.04,102.59,269.0,98.07,3.46,23.03,0.32,4.145
476,(주)노루페인트,90350,2011/12,32.52,61.38,434.0,118.78,3.83,13.349999999999998,0.315,2.785
477,(주)노루페인트,90350,2012/12,17.07,-48.24,224.0,136.88,4.14,31.994999999999997,0.615,0.0
478,(주)노루페인트,90350,2013/12,21.04,156.85,577.0,129.31,4.85,11.385,0.505,6.005
479,(주)노루페인트,90350,2014/12,28.49,30.06,750.0,125.58,5.89,11.49,0.645,7.0600000000000005
480,(주)노루페인트,90350,2015/12,13.68,113.29,1600.0,111.24,6.65,19.115000000000002,1.2850000000000001,11.945
481,(주)노루페인트,90350,2016/12,1.68,-70.98,464.0,106.39,6.51,8.735,0.8999999999999999,5.375
482,(주)노루페인트,90350,2017/12,-11.03,209.94,1439.0,97.91,5.03,8.844999999999999,0.6599999999999999,5.6899999999999995
483,(주)노루페인트,90350,2018/12,-18.33,-56.72,623.0,97.35,3.69,14.364999999999998,0.74,11.530000000000001
484,(주)노루페인트,90350,2019/12,28.66,48.33,923.0,94.6,4.5,10.39,0.5549999999999999,3.52
485,(주)노루페인트,90350,2020/12,10.75,-4.86,879.0,99.68,5.02,13.965,0.535,4.71
486,(주)노루페인트,90350,2021/12,-20.97,-19.66,706.0,94.4,3.49,26.134999999999998,0.875,13.875
487,(주)노루페인트,90350,2022/12,2.25,-20.06,564.0,89.46,3.47,31.215,0.77,6.57
488,(주)노루홀딩스,320,2007/12,0.0,0.0,496.0,93.99,3.17,49.74,1.645,0.0
489,(주)노루홀딩스,320,2008/12,0.0,-75.5,119.0,132.62,-0.22,75.735,0.605,0.0
490,(주)노루홀딩스,320,2009/12,0.0,598.77,844.0,122.71,0.26,9.469999999999999,0.475,11.495000000000001
491,(주)노루홀딩스,320,2010/12,936.89,-6.12,792.0,112.65,1.95,18.17,0.47,9.415000000000001
492,(주)노루홀딩스,320,2011/12,67.33,16.42,921.0,116.98,2.79,19.54,0.535,21.405
493,(주)노루홀딩스,320,2012/12,11.85,54.14,1420.0,124.74,2.92,7.835000000000001,0.595,16.025
494,(주)노루홀딩스,320,2013/12,33.63,75.92,2499.0,111.81,3.72,9.780000000000001,0.93,9.685
495,(주)노루홀딩스,320,2014/12,47.85,-8.63,2283.0,104.59,5.04,19.235,1.33,20.585
496,(주)노루홀딩스,320,2015/12,-19.3,170.77,6182.0,89.21,3.98,42.125,1.915,31.869999999999997
497,(주)노루홀딩스,320,2016/12,-16.63,-83.07,1046.0,81.85,3.29,3.71,0.8999999999999999,4.03
498,(주)노루홀딩스,320,2017/12,-23.97,290.77,4114.0,71.19,2.24,17.22,0.76,10.155000000000001
499,(주)노루홀딩스,320,2018/12,-40.69,-119.2,-785.0,75.81,1.22,37.075,0.64,25.314999999999998
500,(주)노루홀딩스,320,2019/12,144.35,0.0,439.0,77.52,2.83,46.040000000000006,0.55,7.82
501,(주)노루홀딩스,320,2020/12,43.05,205.91,1343.0,81.86,4.22,41.620000000000005,0.44499999999999995,23.025
502,(주)노루홀딩스,320,2021/12,-25.49,-88.59,153.0,80.89,2.79,33.245,0.635,20.355
503,(주)노루홀딩스,320,2022/12,12.44,1464.07,2391.0,77.35,2.89,5.505000000000001,0.5599999999999999,54.394999999999996
504,(주)녹십자,6280,2007/12,0.0,0.0,5041.0,80.35,13.21,15.165000000000001,3.09,19.095
505,(주)녹십자,6280,2008/12,16.23,10.18,5525.0,105.62,13.16,15.625,3.13,0.0
506,(주)녹십자,6280,2009/12,75.75,64.76,9021.0,98.71,18.56,16.655,4.015000000000001,11.969999999999999
507,(주)녹십자,6280,2010/12,0.0,0.0,12040.0,39.98,19.21,11.205,2.4899999999999998,15.030000000000001
508,(주)녹십자,6280,2011/12,0.0,0.0,5544.0,36.5,11.5,27.965,2.585,28.405
509,(주)녹십자,6280,2012/12,-15.83,-3.11,5305.0,39.28,9.16,26.985,2.315,29.545
510,(주)녹십자,6280,2013/12,5.99,30.62,6140.0,31.55,8.87,22.625,1.99,64.655
511,(주)녹십자,6280,2014/12,23.04,19.81,7260.0,44.5,9.94,25.475,1.895,28.97
512,(주)녹십자,6280,2015/12,-5.45,13.13,8213.0,41.84,8.75,21.48,2.63,38.995
513,(주)녹십자,6280,2016/12,-14.43,-33.69,5451.0,46.42,6.55,36.225,2.485,0.0
514,(주)녹십자,6280,2017/12,15.1,-15.44,4665.0,53.65,7.01,40.755,2.355,48.06
515,(주)녹십자,6280,2018/12,-44.46,-35.34,3017.0,53.03,3.76,46.265,2.31,181.535
516,(주)녹십자,6280,2019/12,-19.73,-110.57,-319.0,65.47,2.94,126.285,1.5699999999999998,35.015
517,(주)녹십자,6280,2020/12,24.84,0.0,7101.0,69.49,3.34,60.51,3.255,65.86
518,(주)녹십자,6280,2021/12,46.58,52.02,10796.0,64.17,4.79,31.009999999999998,3.995,37.260000000000005
519,(주)녹십자,6280,2022/12,10.32,-46.88,5735.0,61.21,4.75,36.365,1.805,23.915
520,(주)녹십자홀딩스,5250,2007/12,0.0,0.0,6884.0,592.62,6.13,29.534999999999997,1.9649999999999999,8.375
521,(주)녹십자홀딩스,5250,2008/12,-9.36,-13.09,5975.0,694.22,5.11,15.665000000000001,1.615,38.37
522,(주)녹십자홀딩스,5250,2009/12,108.82,76.06,10549.0,540.01,8.63,11.4,1.44,55.7
523,(주)녹십자홀딩스,5250,2010/12,29.73,93.34,1845.0,392.43,20.24,32.8,0.99,181.33499999999998
524,(주)녹십자홀딩스,5250,2011/12,-41.49,-61.94,571.0,413.89,12.2,252.81,8.11,457.34000000000003
525,(주)녹십자홀딩스,5250,2012/12,-10.84,122.39,1426.0,48.67,10.39,19.735,1.42,351.83000000000004
526,(주)녹십자홀딩스,5250,2013/12,6.66,-29.24,974.0,47.69,10.11,45.735,1.335,0.0
527,(주)녹십자홀딩스,5250,2014/12,21.38,30.34,1259.0,51.63,11.03,46.855,1.69,179.245
528,(주)녹십자홀딩스,5250,2015/12,-6.58,15.26,1439.0,57.46,9.5,113.2,3.7249999999999996,0.0
529,(주)녹십자홀딩스,5250,2016/12,-7.76,-27.89,1039.0,63.34,7.33,66.05499999999999,3.2,31.935000000000002
530,(주)녹십자홀딩스,5250,2017/12,12.81,-8.08,955.0,77.87,7.64,78.19,2.81,26.275
531,(주)녹십자홀딩스,5250,2018/12,-55.94,-57.42,406.0,80.89,3.19,82.02000000000001,2.81,26.79
532,(주)녹십자홀딩스,5250,2019/12,-38.42,-83.98,59.0,84.11,1.99,39.515,1.92,32.42
533,(주)녹십자홀딩스,5250,2020/12,132.83,0.0,3793.0,93.68,4.11,31.52,2.63,33.800000000000004
534,(주)녹십자홀딩스,5250,2021/12,21.93,-67.67,1222.0,83.01,4.69,55.879999999999995,3.165,56.32
535,(주)녹십자홀딩스,5250,2022/12,-17.49,-40.61,727.0,82.61,3.42,68.155,1.74,95.73
536,(주)농심,4370,2007/12,0.0,0.0,17870.0,54.83,7.37,13.475000000000001,1.395,8.425
537,(주)농심,4370,2008/12,-9.14,-24.1,13569.0,59.9,5.94,15.87,1.155,7.8500000000000005
